C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_465.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_465.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_465.jpg,0,1,0,30.19032
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_533.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_533.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_533.jpg,0,1,0,30.19036
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_606.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_606.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_606.jpg,0,1,0,30.19033
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_677.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_677.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_677.jpg,0,1,0,30.1903
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_744.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_744.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_744.jpg,0,1,0,30.19031
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_813.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_813.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_813.jpg,0,1,0,30.19044
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_887.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_887.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_887.jpg,0,1,0,30.19072
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_26_957.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_26_957.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_26_957.jpg,0,1,0,30.19041
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_024.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_024.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_024.jpg,0,1,0,30.19084
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_092.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_092.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_092.jpg,0,1,0,30.19051
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_167.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_167.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_167.jpg,0,1,0,30.19046
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_238.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_238.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_238.jpg,0,1,0,30.19046
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_311.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_311.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_311.jpg,0,1,0,30.19027
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_380.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_380.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_380.jpg,0,1,0,30.19029
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_446.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_446.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_446.jpg,0,1,0,30.19041
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_519.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_519.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_519.jpg,0,1,0,30.19031
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_591.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_591.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_591.jpg,-0.15,1,0,30.18419
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_660.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_660.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_660.jpg,0,1,0,30.19099
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_732.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_732.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_732.jpg,0,1,0,30.18998
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_800.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_800.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_800.jpg,0,1,0,30.19024
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_872.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_872.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_872.jpg,0,1,0,30.19005
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_27_945.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_27_945.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_27_945.jpg,0,1,0,30.19023
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_017.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_017.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_017.jpg,0,1,0,30.19009
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_089.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_089.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_089.jpg,0,1,0,30.19019
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_160.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_160.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_160.jpg,-0.15,1,0,30.18433
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_233.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_233.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_233.jpg,-0.3,1,0,30.16936
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_304.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_304.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_304.jpg,-0.5000001,1,0,30.14544
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_378.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_378.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_378.jpg,0,1,0,30.18748
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_448.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_448.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_448.jpg,0,1,0,30.18942
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_522.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_522.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_522.jpg,0,1,0,30.19013
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_590.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_590.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_590.jpg,0,1,0,30.19025
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_663.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_663.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_663.jpg,0,1,0,30.1903
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_735.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_735.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_735.jpg,0,1,0,30.19013
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_802.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_802.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_802.jpg,0,1,0,30.19037
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_870.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_870.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_870.jpg,-0.1,1,0,30.18776
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_28_941.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_28_941.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_28_941.jpg,-0.3,1,0,30.16888
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_007.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_007.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_007.jpg,-0.45,1,0,30.15152
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_077.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_077.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_077.jpg,0,1,0,30.1884
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_148.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_148.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_148.jpg,0,1,0,30.18964
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_217.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_217.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_217.jpg,0,1,0,30.19015
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_284.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_284.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_284.jpg,0,1,0,30.19026
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_355.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_355.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_355.jpg,0,1,0,30.19029
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_425.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_425.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_425.jpg,-0.2,1,0,30.18055
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_497.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_497.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_497.jpg,0,1,0,30.19057
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_564.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_564.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_564.jpg,0,1,0,30.18976
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_637.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_637.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_637.jpg,0,1,0,30.19022
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_706.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_706.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_706.jpg,0,1,0,30.19029
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_782.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_782.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_782.jpg,-0.15,1,0,30.18464
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_849.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_849.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_849.jpg,-0.3,1,0,30.17004
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_922.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_922.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_922.jpg,0,1,0,30.18987
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_29_993.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_29_993.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_29_993.jpg,0,1,0,30.19008
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_30_066.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_30_066.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_30_066.jpg,0,1,0,30.19027
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_30_138.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_30_138.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_30_138.jpg,-0.1,1,0,30.18826
C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\center_2018_07_18_20_59_30_208.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\left_2018_07_18_20_59_30_208.jpg,C:\Users\Anuj_Chauhan\Desktop\Self_Driving_Car\IMG\right_2018_07_18_20_59_30_208.jpg,-0.25,1,0,30.17559
